smiles,energy_gap
N=C1CCCC(=O)O1,0.2562
CC(C#N)C(C)(O)CO,0.3111
COC12CC(O)C1C2C,0.3057
C1C2OC1C1=NOC=C21,0.2449
CC1=C(N)C=CN=C1F,0.2244
COCC12CC(N1)C2O,0.3256
CCOC1CC(C)C1C,0.3213
CN1C2CC3OC2C13,0.2899
C1C2OC2C2=C1OC=C2,0.226
OC1CC1N1C=CN=N1,0.2491
NC(CO)C(=O)OC=N,0.2116
OC1CC1N1N=CC=N1,0.2267
N#CC12C=CC3C1CN23,0.2076
OCC1CC2OC12C#C,0.2627
COCC(=O)C(C)CO,0.2298
O=C1CN=CN1C1CC1,0.2189
OCCC12CC(C1)C2,0.3436
OC12COC1C2C1CC1,0.2986
NC(=O)CCCC1CC1,0.2786
OCCC1OC2COC12,0.3079
O=C(C#N)C1=NNC=N1,0.1979
CC1CC2=CC=CN12,0.2493
COCC12CC1C(=O)N2,0.2557
CCC1=CC(C)(C)OC1,0.2486
CCN1N=NC(C)=C1O,0.2395
C#CCOC(C#C)C#N,0.2533
CC1(C)CCC1(C)CO,0.3324
CC12C(O)CC11CC2C1,0.2853
CC1CN2C1C=CC2=O,0.2059
CCC(C(C)O)C(N)=O,0.2726
CC1=CC2(CO)CC1C2,0.2378
C1CC11OC2CC1CO2,0.3192
NC(CNCCO)C#N,0.2774
C1C=CC2C=CC3NC123,0.2311
OCC1=CC=CC=C1,0.2384
O=C(C#C)C12CCC1N2,0.1989
CC1(CCC2NC12)C=O,0.2216
C1OC2C3C4C5C3C12N45,0.2872
OCC(CC1CC1)=NO,0.2508
OC1(CC2NC12)C=O,0.2193
CC1CC(C)C11CCO1,0.3072
CN=C1CC(=O)CO1,0.2084
CC1CN(C=C1)C(C)=O,0.2074
O=C1CCCCOC1=O,0.188
CCC1=CC2CC2C1=O,0.19
O=C1OC2CC2(O1)C#N,0.2848
C1OC1C1=NON=N1,0.2152
CCNC(=O)C(C)=O,0.179
CC1=C(C)C(CC1)C=O,0.2014
CCC1CC2CC2C1,0.3381
OC1C2C3CC1C1C3N21,0.2912
C1C2C3C1C1=CCN2C31,0.1629
CCN(C=O)C(=O)CO,0.2225
CC(C)(C)NC(=O)C#C,0.23199999999999998
CCC1C=C(C)CC1C,0.2563
CC1=CC=NC(=N)C=N1,0.1702
CC#CC(CO)C1CN1,0.2949
CC1(C)CC(C)(O)C=C1,0.2595
CCC1CC11OC2CC12,0.3043
COC1C2CC1C2OC,0.3354
CC(C)CCC(C)C,0.379
CC(CO)C1=NNC=N1,0.268
CC1=CCC2CC1C2=O,0.2154
CC1(C)CC2(CN2)CO1,0.317
CC1(CC1)C(=O)C#N,0.2064
NC(=O)NC1COC1=O,0.2624
CC1N=C(N)OC1C#C,0.2494
CCCNC1COC1=N,0.255
COCC1CN1CCO,0.2994
OC1CC2CC1CC2O,0.33299999999999996
OCCNC(=N)NC=O,0.2104
N#CC12C3C4C1N4C23,0.2397
CC1=C(CO)NC(=O)O1,0.2275
CC12OC3C4C(OC14)C23,0.2963
CC#CC1C2C3CC2C13,0.2909
CC(=O)C1=CC(N)=CO1,0.1654
CC1=NC(C=O)C(=O)N1,0.2136
O=C1CC2CCOCC12,0.2198
OCC1=CC2CC2OC1,0.2369
CN1C(=N)CCNC1=O,0.2515
CNC1=CC=C(CO)O1,0.2084
CC1=CCC2OC1C=C2,0.2281
CC1C(NC=O)C1C=O,0.2254
CC1(C)OCC=C1,0.2492
O=CNC1=NON=C1,0.221
CC1CC2CC3(CO3)C12,0.3197
NC1=NC=C(N=C1)C#N,0.1798
COC1C=CCCC1O,0.2556
CCC#CCC(O)C#C,0.2718
NC1=C(NC=O)ON=C1,0.2064
CC#CCC1(C)CC1C,0.303
CCC1(OC2CC12)C#C,0.2692
CC1NC1C1CN1C=O,0.262
OCC1CCC=CC1,0.2675
CC12CCC1C1CC2O1,0.3274
OC1CC11COC=N1,0.25
OC12CCC1C2C=O,0.2169
C1C2CC34CCC3(O4)C12,0.3174
CC(O)C1C(O)CC1=O,0.2187
CC1CC1COC(C)=O,0.2826
CC1COCCOC1=O,0.2493
NC1=C(N)C(F)=NC=N1,0.2102
CC1C2N(C)C(C)C12O,0.264
CCC1=NC(O)=NN1C,0.2391
NC(=O)NC1=CCOC1,0.2285
CN1C=CC(N)=NC1=O,0.1966
CC1CC2OC11COC21,0.2742
CN(C)C1=C(C)N=CO1,0.2399
C1OC2CC3C=CC2C13,0.2384
CC1=CC2C3C(O)C2C13,0.2221
CC12OC1C1NC1C=C2,0.2396
OCC1=CC(=O)ON=N1,0.1698
CC1CC2NC2C1C=O,0.2162
CC(C(N)C#N)C1CC1,0.2802
O=CCOC12CC(C1)C2,0.2292
N=COCCC#CC#C,0.2302
CCC(C)C#CCC#N,0.2875
OCCCC1CCOC1,0.3154
CCC12CC(C)C1O2,0.3285
OCC1CCC(C1)=NO,0.2508
CC(C)=O,0.2344
CC1=NOC(N)=CC1=O,0.1888
OCCC1OC(=O)C1O,0.2623
CCNC1=C(O)C=CO1,0.2097
CC12CC1OCC21CC1,0.3045
OCCC(O)(CO)CO,0.29600000000000004
CC(CO)C1CC(C)O1,0.3194
CC1(CCC(=N)O1)C#N,0.2865
O=C1C2CNC(=O)C1N2,0.2184
OC1CN2C3CCC1C23,0.28600000000000003
CN1C(=O)NCC1(C)C,0.2949
C1C=CC2C3OC3C12,0.2637
C1C=CC2OC2C2NC12,0.2332
C1CC11COC11CC1,0.2966
CC#CC#CCC=O,0.2006
CN1C2CC2NCC1=O,0.2359
C1CC23OCC12CC=C3,0.2514
O=C1OC2C3CC1C2O3,0.2658
CC1(C)C2OC3CN1C23,0.2791
CCCC(=O)C1CC1,0.2341
OC1(CCOC1)C=O,0.2237
COC12CC1OCOC2,0.3318
CC#CC#CC(O)C#N,0.2134
CC1=C(O)N=C(O1)C#C,0.1735
CN=C1NC=CNC1=O,0.17600000000000002
CC(C)NC(=[NH2+])C([O-])=O,0.1991
N#CC1OC2CN3C2C13,0.2666
CC1C2(CC2)CC1(C)C,0.3378
C1C2C1C1OC2C11CC1,0.3186
CC(=N)OCC#C,0.2923
CC(CO)C1=NC=CO1,0.2445
CC1CCC2(CO2)C1=O,0.2042
CC1(C#N)C2OC1C2=O,0.2425
CC1=CC(=N)OC1,0.21600000000000005
CN1C=CC(=O)C2CC12,0.18100000000000002
CC1CC2CC2(O1)C#N,0.2796
CC1CC2=C(O)N=NN12,0.2294
CC1C2OCC22CCN12,0.2765
ON=C1CC2CC12C=O,0.2098
N#CC#CC1=NC=NO1,0.1879
CC(O)C12CC1OC2C,0.2977
C1NC2C1N1N=NC=C21,0.2419
OCC1(CO1)C(=O)C#N,0.1903
CC(C)(C)CCCC=O,0.2287
CCC(C)OC1CCC1,0.3225
CC(=N)OC1CCCO1,0.2869
CC12C(O)C3(C)C1CC23,0.318
CC1(C)C2C3CC3C12C,0.2805
CC1(C#C)C2COC12,0.2701
CC12OCC(O)C1C2O,0.2729
O=C1CC(N1)C#CC#C,0.2177
COCCC#CC=O,0.2053
N#CC1=CCCCC=C1,0.1786
CC12OCC1C(O)C=C2,0.2445
NC1=CN=C(N)C(F)=C1,0.1754
N#CCC1CC2CN1C2,0.2795
CC1OC(=N)C2(CC2)O1,0.267
COC1C2CC2N2CC12,0.2922
COC(C)C(=O)C=O,0.1527
CC1=NCCC(C)(C)O1,0.2748
N#CC1C2CN3CC3C12,0.2503
CC1(O)CC11CC2CN12,0.2993
CCC1(OC1C#N)C#N,0.2852
CCC1=C(O)C=NN1C,0.2273
NC12C3OC3C1NC2=O,0.2463
OC1=CC(F)=CC(O)=C1,0.2307
CC12COC1C(=N)O2,0.2631
COCC12COC1C2C,0.3079
C1CC11C2NC2C11CC1,0.3043
OC1C2CN2C11COC1,0.2989
CN=C1NC=COC1=O,0.1604
CC(C=O)C1CC1(C)O,0.2241
CCC1C2CCCOC12,0.2991
CC1C2CC1C1C2N1C,0.3106
CC12CC1N1CC1CC2,0.2991
CC1=C(C)CN=COC1,0.2334
OCC12CN1CCC=C2,0.2353
CC12CC1C1CC2C=C1,0.2531
COC(C)(C)C#N,0.3015
CCC(=O)C1(O)CC1C,0.2232
N=C1OCC11CC2OC12,0.2743
CC(=O)C1CC1CO,0.2287
COC1CC1(C)C#N,0.292
COCCC(OC)C#C,0.2863
CC1CC=C(C)C1C,0.2588
CCC1(CC1)CC1OC1,0.3377
CC1CC=CCC=CC1,0.2301
CC1C2CC3(CCO3)C12,0.3141
CC12COC(=N)CC1O2,0.2826
CN1C(C#N)C(N)C1=N,0.2492
CN1N=NC2=C1N=NO2,0.1936
C1OC2COCC3NC123,0.3075
CC1=CC2CC=CC1O2,0.2324
CN1C2C(=O)CCC12C,0.2066
CC(O)C(C)OC(N)=O,0.318
CC(C)(C)C1NC1CO,0.3133
CC1OC11CCC=C1,0.2508
CN1C2C3CC1C23C,0.2974
CCC1=CCC2COC12,0.2533
C1NCC2=C1ON=C2,0.223
CCC1=NNC(N)=N1,0.2542
OC1CC2=NNN=C2C1,0.2436
CC1C(O)CC1CC=O,0.225
OC1C2CC3CCC3C12,0.3128
CC(C)C(=O)N1CCC1,0.2638
COCC1C2C3CC1N23,0.3226
NC12CC1CC2(O)C#N,0.2453
CC(C#C)C1=CC=NO1,0.2435
CCOC12CC1OC2,0.307
CC1C(C)C(=O)C1C#C,0.215
CCC1C2C3CCC2C13,0.3793
OC1=C(C=O)C=CN1,0.1895
C1CC23CC1OCC2O3,0.3192
OC1C2CCC3(CC3)C12,0.3074
CC#CC(C)C1(C)CO1,0.2992
CN1C2CC3(CC3)C12,0.3182
N=COC12CN3C1CC23,0.2712
CC12CC3C(C=O)C1N23,0.2092
CCCC1C(C=O)N1C,0.1945
O=C1CNCC11CO1,0.1832
O=CC1C2OC2C11CN1,0.2155
CCC1C(O)C2CCC12,0.3057
N#CCN=C1NN=NN1,0.2061
CC(O)CN(C)C=O,0.2665
CNC(C#N)C(=O)OC,0.2321
NC1C(O)CC=C1C#N,0.2134
COCC(OC)C#C,0.2868
OC1CC=CCC2CC12,0.2616
COC1C2N3CC2(C)C13,0.3076
OC1C2OC(=NC12)C#C,0.2071
CCC(C)(O)CNC=O,0.2815
COC(CO)CC#CC,0.2917
COC12CCC(CO1)C2,0.3191
OC1(C#N)C2CC1O2,0.2756
OCC1(COC1)OC=O,0.2575
O=CCCN1CC1,0.2208
O=CCCCC1CO1,0.2286
CC1CC2OC2C(C)C1,0.3366
OCC12C3NC1C(=O)C23,0.2205
COC12CCC1N(C)C2,0.278
CC12OCCC3OC1C23,0.2867
COC1CC(C)C1=O,0.2003
O=CC1C2CC1(N2)C=O,0.1936
CC1C2OC3(CC3)C12O,0.2906
CC1C2OC(=O)C12C,0.2741
CC1COC2CC1(O)C2,0.3091
CC(C)C1=C(O)C=NN1,0.2315
CC1(CO)OC1CO,0.3377
C1C2CC11CC=CC1O2,0.2494
C1C2CC1CCC2,0.3551
CC(=O)CC1CC1C#C,0.2322
CN1C=C(O)C(=O)N=N1,0.1769
N#CC12CC3OCC1C23,0.2764
CC1CC2COC=NC12,0.2656
C#CC1N=CNC1C#N,0.2471
CC1(CO1)C1(O)CCC1,0.3194
C1C2C3COCCC1C23,0.3139
FC1=CN=CC(=O)N1,0.1737
C#CC1C2CC2C1C#N,0.2865
O=C1OCCCNC=C1,0.1946
CC12CC(=O)N1C=NC2,0.2332
CC1(C)C(C=O)C1C#N,0.2214
CC1CC2OC1C2(C)C,0.3238
CC#CC12NC1C1CC21,0.23199999999999998
O=CC12CC1CC(=O)N2,0.2132
CC(C=O)C(=O)CC=O,0.2141
OCCC(=O)C1(O)CC1,0.2255
C1C2OC3CCCN1C23,0.265
C1CC2=C(N1)NC=C2,0.2252
NC(=O)C1(CC1)C1CN1,0.2683
OC1C2OCC3OC2C13,0.2967
CC(O)C1=CC(N)=CO1,0.2168
CC1CC1C1CC(O)C1,0.3261
COC1CC(C)(C)C1=O,0.1971
CC12C3C1C1(C=O)C2N31,0.1854
CC1NC2(C)C1OC2=O,0.2461
CCC1(O)C2NC2C1C,0.3018
CCC(C)C(C)C#CC,0.3029
CC1OC11C2CCC1O2,0.3344
C1NC11C=CC2OCC12,0.2399
CN(C=O)C(C)(C)C#N,0.2701
CCC1(C)COC=N1,0.2714
C#CCCC1=NNN=C1,0.25
CC1=CCCOC1=O,0.2228
OC1COC(=N)N2CC12,0.2704
CN(C(C)=O)C(=O)CN,0.2141
CC12CC1(C=O)C(=O)N2,0.2127
N#CC1=CCC=CCC1,0.214
CCC1(O)CC1CC#C,0.3075
CNC1=NNN=C1O,0.2077
CC1=CC2CC2(C1)C#C,0.2403
C#CC1CC2=CN=CN12,0.2301
CC12CCC(O1)C(O)C2,0.3175
CCCC(OC)C1CO1,0.3315
COC1=NC(C)=CN1C,0.2439
CN=C1OC=CO1,0.2318
CC12CC1N=C(CO)O2,0.2634
CCC1C=CCOC1=N,0.2622
CCC(=N)N(C=O)C=O,0.2148
CCC1CC=CCC1C,0.268
N=C1C=CC(=O)OC=N1,0.1899
CCC(=O)C1CC(C)O1,0.2189
CC1C2C3N2CC3=C1C,0.1667
CC(=O)C12CC(O)C1O2,0.2222
COCC(C)OCCO,0.3396
NC1C2CC2NC1C#N,0.2466
CC12OC1CC(=O)C=C2,0.1819
C1NC1C12CC1OC=N2,0.2593
CC1CNCC(=O)CN1,0.1967
COC1CCC1(O)CO,0.2999
CC1=C(N=CN)N=NN1,0.2041
OC1CC1OCC1CC1,0.3182
OCCN1C=CC=N1,0.261
CC1CN1C1CCC1C,0.2989
N=C1CNC(=N)C(=O)O1,0.1887
CC1CC2C(C)(O)C12C,0.3022
CNC1=CN(C)N=C1C,0.2177
NC1=CC(CO)=NN1,0.2403
CC1OC(C)C2CCC12,0.3235
CCC12CC(O)C1(C)O2,0.3108
O=CC12CC3C1N3CC2,0.2198
CC12OCC(C1O)C2O,0.2949
CC1=NOC(CC#N)=N1,0.2593
CC1=NC(NC=O)=CN1,0.2142
CC1(O)CC2NC12,0.3049
CC12C3OC1C3C21OC1,0.3206
CC(C)OCC=O,0.2285
CC1C2C3C2C1C3C#C,0.3017
CC1(N)C2NC2C1C#N,0.2763
OCC1=CC2OC1C2O,0.2409
CC(C#C)C1CN1C=O,0.2542
CCC1=C(CO)N=NO1,0.2235
OCCCOC(=N)C=O,0.1941
CC(=O)C1(C)CCC1,0.2288
CCOC1(CC#N)CC1,0.2976
N#CC1=NCCC2CN12,0.2002
CC12CC1(C)C1CC2O1,0.3248
CCCC(C)(O)C(N)=O,0.266
OCC1CC11CC(O)C1,0.2945
O=CCC1(CCC1)C#C,0.2202
CC1(O)CCC11COC1,0.3
OCC1CC(O1)C#N,0.2665
C1C2C3C4C5C3C2C1N45,0.3059
C#CC1CNC1CC#N,0.2652
CCC1=C(NC)C=CO1,0.2067
CCCC1(N)COC1=O,0.2504
CC1=CCCC1(C)C,0.2603
CC1CCN2CC12C#N,0.2757
CC12CC(O1)C=CCC2,0.2395
O=C1COCCC=C1,0.1826
CC1(CC(N1)C=O)C=O,0.2094
COC1C2NC2(C)C1C,0.293
CCC(C)C1NC1C=O,0.2211
CNC1=NC(C)CC1=O,0.1759
CC1(CC(O1)C#C)C#C,0.2675
CC#CC1CC2CC12C,0.2927
O=C1OC2CC3C2N13,0.2837
OCC1=CCCC(=O)C1,0.2233
O=C1NC2C3CC(=C1)C23,0.1746
CCC1=NOC=C1CO,0.2476
O=CN1CC1CCC#N,0.2527
CC12N=COC1C2C=O,0.2197
CC1COC(C)C1O,0.3009
CC12CC(C1)C1OC21,0.3368
O=CC1=CC2CN2C1,0.1709
CCC12OC1C1(C)OC21,0.2936
C#CCC12CC1OC=N2,0.2584
COCC(O)C#CC,0.2859
O=CCC1(CC#N)CN1,0.2178
CC1C2C(C)C=CC12O,0.2423
CC1CC=CC(C1)=NO,0.1945
CC1=CC(=CN1)C1CC1,0.2312
COCC12CC(O1)C2=O,0.2479
CC1OCC2(OC12)C=O,0.2133
CN1C2CC(O)CC12,0.2844
N#CC12CCC(CC1)N2,0.2786
CCOCC(C=O)C#N,0.2186
CC1CC(=O)NC1C,0.2734
CC1C2C3CC1(O)C2O3,0.3039
N=C1OC=NC=NC1=O,0.1847
CC(O)C1C2NC2C1=O,0.2161
OC(CCC1CC1)C#N,0.29600000000000004
CC1OCOC1(C)C#C,0.2862
O=C1OCOC1C#N,0.2693
CC12COC11CN(C1)C2,0.3129
CN1C2C3CC1(C)C23C,0.2897
O=CC1=NC=CN=N1,0.1552
N=C1CCOC(=N)CO1,0.2662
CC1=CNN=C1CC#C,0.2568
C1CC23OC2COC3O1,0.3371
CCN=C1CCO1,0.2782
CCC12CC1OCCO2,0.3067
CCC1=COC=C1CC,0.2398
CC1C2OC3CC2(C)C13,0.3277
OC12CN3C4CC4C1C23,0.2928
CC1=CC(CO)=CN1,0.239
CC(COC(C)=O)C=O,0.2246
COC1C=CCOC1=O,0.2376
CC(NC=N)(C#N)C#N,0.2541
CC1C2C(C=O)C1N2C,0.1977
CC1CN2C(CC=O)C12,0.2093
CN1C=C(C=C1N)C#C,0.2085
CCCC1(C)CC1C#N,0.3105
O=C(C#N)C1NC1C#C,0.1812
O=CC1C2NC(=O)C12,0.2009
NC1=CNC(CC=O)=C1,0.1568
N=COC1C2CC1C2=O,0.2435
CCCCC(=N)NC=O,0.2317
CC1(C)C(C=O)C1C=O,0.2108
CN1CC=CCNC1=O,0.2201
CC(C)C1=CC(=O)NC1,0.2175
CC1=C(O)C(C)=C(O)N1,0.2136
CC(O)C1=C(C)NC=N1,0.2429
CN1CCOC(=N)C1=O,0.2176
CC1C2C1C(C#C)C2O,0.2877
CCC1CCC1(O)CO,0.308
CC1(CCO1)C#CC=O,0.2016
O=CC1=CC(CC1)C#N,0.1912
O=CC1OC(=O)N2CC12,0.2186
OC12CC3C1C1CC2N31,0.2864
OCCC1(CC1)C1OC1,0.3384
CC12OC3C(C13)C21CN1,0.2922
CNC1=CC(N)=CN1C,0.2197
COC(=O)COCCO,0.2432
CC1CCC1(C)C#C,0.3035
CC1CCC=C(C1)C#C,0.2126
C1CC11C2OC1C1NC21,0.3062
CCCCC1CCC=C1,0.2628
CC1CNCC(=O)C1C,0.1965
CCC1(C#C)C(O)C1O,0.264
C#CC1CC2(CN12)C#C,0.2426
CC1CCC2OCC=C12,0.244
OC1C2OC(OC12)C=O,0.1993
OC1CC2NC12CC=O,0.213
C1CC1C1=NNC=N1,0.2492
O=CC1C2CC1C(=O)O2,0.2155
CCOCC1CN1,0.3228
CC1CC=CC1(O)C#C,0.2511
CC1(OC1(C)C#N)C#C,0.2722
CC1(OC1C#N)C1CC1,0.289
CCCC1(CC1)C(C)C,0.3467
COCC1(CC1C)OC,0.3213
COCC12CN1CC2,0.3045
CN=C1CCOCO1,0.2639
OC12CC1(O)C(=O)CC2,0.2148
O=CC1(CCC1)C=O,0.2114
OCC#CC1OCC1O,0.2688
CCN=COCC(C)C,0.2726
CN1C(=N)CN=C1C,0.22
CC12NC1CC2(O)C=O,0.2128
OC1C=CC2OCC12,0.2444
OC1=CC(C=O)=NC=C1,0.1852
CC(C=O)C(=N)NC=O,0.1994
CN(C)C1=NC(O)=NN1,0.243
CC1CC1C#CC(C)=O,0.2069
CCCC1C2CC2C1C,0.3347
CC1CCC(C)C1(C)O,0.3191
OCC1(O)C=CCC1=O,0.2106
CC1C2CCC12O,0.3255
CC1CC2(CO)C(O)C12,0.2991
CNC1=C(N)C(O)=NN1,0.2414
CC1OC=NCC1CO,0.27399999999999997
COC=NC(C)CC#C,0.2641
CC1=CC2(C)CC3C1C23,0.2376
C1CC2=CCCC=CC12,0.2468
CC1CN(C1)C(=O)CO,0.2684
CCCC(OC=O)C#C,0.2759
O=CNC1CCC2CC12,0.27899999999999997
N=C1OCC2NC12C#N,0.2538
CC12CC=CC1N=CO2,0.2551
CC#CCN=C1CCO1,0.2591
CC1=CCNC1(C)C#N,0.2376
N=COC1CC1C1CC1,0.2749
COC1=CON=C1C,0.2291
N#CC1C2CC1OC2,0.2858
OC12C3CCC1OC23,0.2916
OCCC(=O)CCC#C,0.2309
CC1=CC2(CC2)C2OC12,0.2339
COCC(=O)C(=O)C#N,0.14800000000000002
CC1CCCC2OC2C1,0.3338
NC1=C(NC=O)C=NN1,0.2223
CC1C(N)=CC(=O)C1=O,0.1524
CC(C=O)C1OC1C#N,0.223
OC1C2CC1(O2)C#C,0.2523
CC1NC(=O)C2(O)CC12,0.2639
C#CC12CC3(CN3)C1O2,0.2595
CC1(CO)CCC1=NO,0.2466
O=C1C2CC3CC3C1N2,0.2314
O=CCCC1(CN1)C#C,0.2261
CCCC1C(O)CC1=O,0.2199
OC1CCC(=O)C(O)C1,0.2297
CC1=NN2CCOC2=N1,0.2554
OC1C2OC3CC2C1O3,0.3172
CC1(CNC1=O)C1CN1,0.2719
NC(=O)CC(=O)C1CC1,0.2103
OCC1COC1CC#C,0.2929
OC1C2C=CCC12C=O,0.2183
CC#CCC1COC=N1,0.2595
CC(O)C#CCNC=O,0.2718
O=C1CC2C3OC2C3O1,0.2568
CC1=CC2(C)CC1C2,0.2365
C1C2OC1C1=NON=C21,0.2372
CC1OCCC11CO1,0.3221
O=C1CNCC2(CC2)C1,0.1971
CC1N2C3CC1(C=O)C23,0.2034
CC1C2(C)COC12C=O,0.2161
CN=C1OC2CC1C=C2,0.2265
CC(C#C)C(C#C)C#C,0.2817
CCC1(OCC1=O)C#N,0.2205
CC1C2C(C1C=O)N2C,0.2157
COC1(C)C2C3OC3C12,0.2704
OCC1NC2C(C#N)C12,0.2718
CC12OC1C(O)C2=O,0.2035
CCC1(CC)CCCO1,0.3179
COC1CN2CCN=C12,0.2427
CC1CCC2C(CO)N12,0.2912
CC12CN3C1CC23C#C,0.2544
CCC1CN2CC2C1O,0.2867
CCOC(=O)CN(C)C,0.2311
CC1OC(C)C1(C)CO,0.3047
CC(C1CCC1)C(C)=O,0.22899999999999998
CCC12OC3CC1(O)C23,0.2876
CC(CC1(C)CC1)=NO,0.2546
CCCCC12CC1CC2,0.3285
O=C1NN=CN1CC#C,0.2386
O=C1NC(CO1)C#C,0.2869
CC(=O)C1=CON=C1,0.2059
OC1(CC1)C1=NC=CO1,0.23399999999999999
O=C1NN=C2NCCN12,0.2505
CN(C=O)C(CO)C#C,0.264
OCCC1=NCCCO1,0.2733
O=C1C=C2CCN3C1C23,0.1684
CC1C2C3CC(C23)C1O,0.3133
OC1C2CC3(CN3)C12O,0.304
C#CC#CCC1CCC1,0.2303
OCC1=CCOC(=N)C1,0.257
COC1C(C)C1(C)C,0.3152
NC1=NNC(NC=O)=C1,0.1946
[O-]C(=O)C(=[NH2+])NC1CC1,0.1953
CC1CNC=CC1=O,0.19
O=C1CC2CN2CC=C1,0.1797
CCC1CC2C1N2C=O,0.2439
C1C2C3C1C21CCC=C31,0.261
O=CCC1=NNC=N1,0.22399999999999998
CCC1C=C(C)C2CC12,0.2447
CN1CCC(=O)C=C1,0.1834
CC1NC11CC(O)C1,0.3118
OCC1=CCCNC1=O,0.2147
CN=C1ON=C(N)C=C1,0.1535
CCC(O)COCC#N,0.2709
CC12OCC1C1CCC21,0.3088
CC12CC(=O)C1(O)CO2,0.2133
N#CCC1CCC11CN1,0.2858
CCCC(CO)N1CC1,0.3264
CC1=C(C)C(=N)NN=C1,0.1595
COCC1(C)CCCC1,0.3253
OCCN=C1CCCO1,0.2596
N#CC1=CC2CC(C1)O2,0.2047
CN=C(N)C(=O)C(N)=O,0.1618
NC(=O)N1C=NC=N1,0.2459
CC#CC(N)C(C)C#N,0.2703
NC1=C(O)C(F)=NC=C1,0.2161
CCC1=CNC(=O)NC1,0.2208
CC1CCN1CCC#N,0.2613
O=CC1CC2(OC12)C=O,0.1986
C1C23CCC12OCO3,0.2977
CC1(CNC=O)CC1O,0.2805
OC1C2C=CCN2C1=O,0.2444
OC1C2OC2CC1C=O,0.2304
CC1CC2(CC=O)CN12,0.2123
CC(C)C1=C(C)C=CN1,0.2429
CCC1OCOCC=C1,0.2612
C1CC11CCC2(CO2)C1,0.3284
COC(C#N)C(=O)OC,0.2784
CC(CO)COCCO,0.3316
CC1=CN2C=NN=C2N1,0.22
COC1=NC2C(N)C2N1,0.2571
CC1CC(O)CC1(C)O,0.3288
CC(CN1CC1)C(N)=O,0.2649
OC1C2C3CC1C23C=O,0.2263
C#CC12NC3CC1NC23,0.2525
CC1CCC1OC(C)=O,0.2832
CC1=CNN=C1CCO,0.2568
OC1CC23CC=CC12O3,0.2311
CCC1OC(C)C1C#C,0.2886
COC12CC(C1)CC=C2,0.2529
CC12COC1C1(CC1)C2,0.3036
CCC12CC1CC(=N)O2,0.2719
C#CCCN1CC1C#C,0.2646
O=CCC1C2C3CN3C12,0.2022
CN(C)C1=CC=C(N)O1,0.2186
O=C1CN2C(C#C)C12,0.21600000000000005
CCC1=CC(OC)=CO1,0.2283
OCC12CC(OC1)C2=O,0.2059
NC1(C#N)C2C3CC2C13,0.2947
COC1C2C3CC1C23,0.3285
N=C1NN=CC(=O)C=N1,0.1468
O=C1NCCC1C1CC1,0.2666
CC1(O)CCC2CC1O2,0.3109
CC1=CC(O)=C(CO)N1,0.218
CN1CC1C(O)C1CN1,0.2873
CC1OCC2COC12C,0.3197
O=C1OC2C1C21COC1,0.2539
CNC1=CC=NC(C)=N1,0.21
FC(F)(F)C(=O)C1CC1,0.2256
N=C1NC(=O)NC=N1,0.2077
O=CC12CC3C(O1)C23,0.201
OC1C2CC1(O)C2,0.3275
OC1CC(=O)CC1C#N,0.2208
COC(C)COC=N,0.287
CC1(O)C2COC1C2=O,0.2085
C1CN1C1CC11COC1,0.2965
OC1C2C3C4CC2C1N34,0.3344
CN(C)C1=C(C)C=CO1,0.2358
C(C1CC1)C1CC2OC12,0.3386
CC1OC2=CNC=C2O1,0.2354
COC1=NC(O)=CO1,0.2345
CN=CN1CC=CC1=O,0.1938
CCC(=O)NC(C)=N,0.2443
CC(C)C#CC1NC1C,0.2745
CC1CC2C1OCC2=O,0.2142
CC(C=O)C1(C)CC1,0.2202
CN(C)C1(CC1O)C#N,0.2701
CCNCC1=NOC=N1,0.2031
CN1N=CN2N=CN=C12,0.2253
C1C23CC4NC4C12CO3,0.2787
O=C1NCC2CC1C2,0.2723
O=CN1CCOC2CC12,0.2529
CN1CC1C1OCC=C1,0.2331
CC1CCC2CCC=C12,0.251
O=CCC#CCCC#N,0.2227
CC1NC(=O)C2CC1C2,0.271
OC1(CC#C)CC2OC12,0.2891
OCCCC1CC(O)C1,0.3304
CC1CC(=NO)C(=N)O1,0.2076
CCC1C2OC2C2OC12,0.3166
N1N=CC2=C1NN=N2,0.2257
COC12CCC1CC=C2,0.26
O=C1CC2CCC2C1,0.222
C1OC2C3C4COC12C34,0.3088
O=C1NC=C(O1)C1CC1,0.2307
C1CN2C1C1C3OC3C21,0.2576
CC(C)C1(CO)CO1,0.3401
CCC1NC1C#N,0.2923
COC1CC(N)C(=O)O1,0.2447
CC(=O)N1C=CC=C1O,0.1591
CCC1(CO1)C1CN1,0.3286
CC1C2NC2C=C1CO,0.2425
CC1C2C3CN2C13C#C,0.254
CC1(C)C2CC(O)CC12,0.3216
O=C1C2C3CN1C23,0.2453
CC1=CC(=O)N(C1)C=O,0.1959
CC(CO)C#CC1CC1,0.2831
COC1C2CC1C1CC21,0.3348
NC(=O)C#CC1CC1O,0.2234
O=C1NCC(N1)C#N,0.2747
COCCC(C)C1CO1,0.3396
CC12C3CC1(C)CC23O,0.3089
CC#CC(C)C(=O)C=O,0.1461
CCC1OC(=O)C1N,0.2498
CC1C2C3(CO3)CC12C,0.3354
C1OC2=NCC3C1C23,0.2217
CC1C(O)C1(O)CCO,0.2874
